STATION_NAME ELEVATION LATITUDE LONGITUDE DATE PRCP SNWD SNOW
RUSSELLVILLE 4 SSE AL US -87.7104 20231206 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231207 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231208 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231209 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231210 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231211 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231212 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231213 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231214 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231215 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231216 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231217 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231218 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231219 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231220 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231221 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231222 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231223 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231224 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231225 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231226 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231227 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231228 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231229 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231230 -9999
RUSSELLVILLE 4 SSE AL US -87.7104 20231231 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231201 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231202 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231203 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231204 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231205 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231206 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231207 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231208 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231209 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231210 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231211 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231212 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231213 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231214 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231215 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231216 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231217 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231218 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231219 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231220 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231221 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231222 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231223 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231224 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231225 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231226 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231227 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231228 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231229 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231230 -9999
WETUMPKA 5.4 WNW AL US -86.287733 20231231 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231201 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231202 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231203 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231204 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231205 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231206 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231207 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231208 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231209 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231210 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231211 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231212 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231213 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231214 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231215 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231216 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231217 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231218 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231219 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231220 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231221 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231222 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231223 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231224 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231225 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231226 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231227 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231228 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231229 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231230 -9999
BROWNSBORO 1.9 NNE AL US -86.42655 20231231 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231201 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231202 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231203 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231204 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231205 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231206 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231207 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231208 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231209 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231210 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231211 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231212 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231213 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231214 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231215 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231216 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231217 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231218 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231219 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231220 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231221 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231222 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231223 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231224 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231225 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231226 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231227 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231228 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231229 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231230 -9999
SCOTTSBORO 2 NE AL US -85.9998 20231231 -9999
GREENSBORO 2 WNW AL US -87.6226 20231201 -9999
GREENSBORO 2 WNW AL US -87.6226 20231202 -9999
GREENSBORO 2 WNW AL US -87.6226 20231203 -9999
GREENSBORO 2 WNW AL US -87.6226 20231204 -9999
GREENSBORO 2 WNW AL US -87.6226 20231205 -9999
GREENSBORO 2 WNW AL US -87.6226 20231206 -9999
GREENSBORO 2 WNW AL US -87.6226 20231207 -9999
GREENSBORO 2 WNW AL US -87.6226 20231208 -9999
GREENSBORO 2 WNW AL US -87.6226 20231209 -9999
GREENSBORO 2 WNW AL US -87.6226 20231210 -9999
GREENSBORO 2 WNW AL US -87.6226 20231211 -9999
GREENSBORO 2 WNW AL US -87.6226 20231212 -9999
GREENSBORO 2 WNW AL US -87.6226 20231213 -9999
GREENSBORO 2 WNW AL US -87.6226 20231214 -9999
GREENSBORO 2 WNW AL US -87.6226 20231215 -9999
GREENSBORO 2 WNW AL US -87.6226 20231216 -9999
GREENSBORO 2 WNW AL US -87.6226 20231217 -9999
GREENSBORO 2 WNW AL US -87.6226 20231218 -9999
GREENSBORO 2 WNW AL US -87.6226 20231219 -9999
GREENSBORO 2 WNW AL US -87.6226 20231220 -9999
GREENSBORO 2 WNW AL US -87.6226 20231221 -9999
GREENSBORO 2 WNW AL US -87.6226 20231222 -9999
GREENSBORO 2 WNW AL US -87.6226 20231223 -9999
GREENSBORO 2 WNW AL US -87.6226 20231224 -9999
GREENSBORO 2 WNW AL US -87.6226 20231225 -9999
GREENSBORO 2 WNW AL US -87.6226 20231226 -9999
GREENSBORO 2 WNW AL US -87.6226 20231227 -9999
GREENSBORO 2 WNW AL US -87.6226 20231228 -9999
GREENSBORO 2 WNW AL US -87.6226 20231229 -9999
GREENSBORO 2 WNW AL US -87.6226 20231230 -9999
GREENSBORO 2 WNW AL US -87.6226 20231231 -9999
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231201
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231202
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231203
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231204
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231205
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231206
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231207
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231208
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231209
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231210
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231211
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231212
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231213
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231214
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231215
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231216
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231217
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231218
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231219
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231220
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231221
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231222
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231223
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231224
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231225
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231226
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231227
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231228
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231229
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231230
MUSCLE SHOALS 2 N AL 34.7728 -87.6399 20231231
CLANTON 2 NE AL US -86.6115 20231201 -9999
CLANTON 2 NE AL US -86.6115 20231202 -9999
CLANTON 2 NE AL US -86.6115 20231203 -9999
CLANTON 2 NE AL US -86.6115 20231204 -9999
CLANTON 2 NE AL US -86.6115 20231205 -9999
CLANTON 2 NE AL US -86.6115 20231206 -9999
CLANTON 2 NE AL US -86.6115 20231207 -9999
CLANTON 2 NE AL US -86.6115 20231208 -9999
CLANTON 2 NE AL US -86.6115 20231209 -9999
CLANTON 2 NE AL US -86.6115 20231210 -9999
CLANTON 2 NE AL US -86.6115 20231211 -9999
CLANTON 2 NE AL US -86.6115 20231212 -9999
CLANTON 2 NE AL US -86.6115 20231213 -9999
CLANTON 2 NE AL US -86.6115 20231214 -9999
CLANTON 2 NE AL US -86.6115 20231215 -9999
CLANTON 2 NE AL US -86.6115 20231216 -9999
CLANTON 2 NE AL US -86.6115 20231217 -9999
CLANTON 2 NE AL US -86.6115 20231218 -9999
CLANTON 2 NE AL US -86.6115 20231219 -9999
CLANTON 2 NE AL US -86.6115 20231220 -9999
CLANTON 2 NE AL US -86.6115 20231221 -9999
CLANTON 2 NE AL US -86.6115 20231222 -9999
CLANTON 2 NE AL US -86.6115 20231223 -9999
CLANTON 2 NE AL US -86.6115 20231224 -9999
CLANTON 2 NE AL US -86.6115 20231225 -9999
CLANTON 2 NE AL US -86.6115 20231226 -9999
CLANTON 2 NE AL US -86.6115 20231227 -9999
CLANTON 2 NE AL US -86.6115 20231228 -9999
CLANTON 2 NE AL US -86.6115 20231229 -9999
CLANTON 2 NE AL US -86.6115 20231230 -9999
CLANTON 2 NE AL US -86.6115 20231231 -9999
GAINESVILLE 2 NE AL US -88.1374 20231201 -9999
GAINESVILLE 2 NE AL US -88.1374 20231202 -9999
GAINESVILLE 2 NE AL US -88.1374 20231203 -9999
GAINESVILLE 2 NE AL US -88.1374 20231204 -9999
GAINESVILLE 2 NE AL US -88.1374 20231205 -9999
GAINESVILLE 2 NE AL US -88.1374 20231206 -9999
GAINESVILLE 2 NE AL US -88.1374 20231207 -9999
GAINESVILLE 2 NE AL US -88.1374 20231208 -9999
GAINESVILLE 2 NE AL US -88.1374 20231209 -9999
GAINESVILLE 2 NE AL US -88.1374 20231210 -9999
GAINESVILLE 2 NE AL US -88.1374 20231211 -9999
GAINESVILLE 2 NE AL US -88.1374 20231212 -9999
GAINESVILLE 2 NE AL US -88.1374 20231213 -9999
GAINESVILLE 2 NE AL US -88.1374 20231214 -9999
GAINESVILLE 2 NE AL US -88.1374 20231215 -9999
GAINESVILLE 2 NE AL US -88.1374 20231216 -9999
GAINESVILLE 2 NE AL US -88.1374 20231217 -9999
GAINESVILLE 2 NE AL US -88.1374 20231218 -9999
GAINESVILLE 2 NE AL US -88.1374 20231219 -9999
GAINESVILLE 2 NE AL US -88.1374 20231220 -9999
GAINESVILLE 2 NE AL US -88.1374 20231221 -9999
GAINESVILLE 2 NE AL US -88.1374 20231222 -9999
GAINESVILLE 2 NE AL US -88.1374 20231223 -9999
GAINESVILLE 2 NE AL US -88.1374 20231224 -9999
GAINESVILLE 2 NE AL US -88.1374 20231225 -9999
GAINESVILLE 2 NE AL US -88.1374 20231226 -9999
GAINESVILLE 2 NE AL US -88.1374 20231227 -9999
GAINESVILLE 2 NE AL US -88.1374 20231228 -9999
GAINESVILLE 2 NE AL US -88.1374 20231229 -9999
GAINESVILLE 2 NE AL US -88.1374 20231230 -9999
GAINESVILLE 2 NE AL US -88.1374 20231231 -9999
MILLBROOK 1.7 NW AL US -86.3851 20231209 -9999
MILLBROOK 1.7 NW AL US -86.3851 20231210 -9999
MILLBROOK 1.7 NW AL US -86.3851 20231211 -9999
MILLBROOK 1.7 NW AL US -86.3851 20231223 -9999
MILLBROOK 1.7 NW AL US -86.3851 20231225 -9999
MILLBROOK 1.7 NW AL US -86.3851 20231226 -9999
MILLBROOK 1.7 NW AL US -86.3851 20231230 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231201 0.15
HUNTSVILLE 7.9 SSE AL US -86.5813 20231202 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231203 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231204 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231205 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231206 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231207 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231208 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231209 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231210 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231211 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231212 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231213 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231214 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231215 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231216 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231217 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231218 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231219 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231220 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231221 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231222 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231223 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231224 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231225 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231226 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231227 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231228 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231229 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231230 -9999
HUNTSVILLE 7.9 SSE AL US -86.5813 20231231 -9999
DEATSVILLE 3.4 NW AL US -86.430166 20231201 -9999
DEATSVILLE 3.4 NW AL US -86.430166 20231226 1.24
ONEONTA 7.6 SW AL US -86.549107 20231201 -9999
ONEONTA 7.6 SW AL US -86.549107 20231202 -9999
ONEONTA 7.6 SW AL US -86.549107 20231203 -9999
ONEONTA 7.6 SW AL US -86.549107 20231204 -9999
ONEONTA 7.6 SW AL US -86.549107 20231205 -9999
ONEONTA 7.6 SW AL US -86.549107 20231206 -9999
ONEONTA 7.6 SW AL US -86.549107 20231207 -9999
ONEONTA 7.6 SW AL US -86.549107 20231208 -9999
ONEONTA 7.6 SW AL US -86.549107 20231209 -9999
ONEONTA 7.6 SW AL US -86.549107 20231210 -9999
ONEONTA 7.6 SW AL US -86.549107 20231211 -9999
ONEONTA 7.6 SW AL US -86.549107 20231212 -9999
ONEONTA 7.6 SW AL US -86.549107 20231213 -9999
ONEONTA 7.6 SW AL US -86.549107 20231214 -9999
ONEONTA 7.6 SW AL US -86.549107 20231215 -9999
ONEONTA 7.6 SW AL US -86.549107 20231216 -9999
ONEONTA 7.6 SW AL US -86.549107 20231217 -9999
ONEONTA 7.6 SW AL US -86.549107 20231218 -9999
ONEONTA 7.6 SW AL US -86.549107 20231219 -9999
ONEONTA 7.6 SW AL US -86.549107 20231220 -9999
ONEONTA 7.6 SW AL US -86.549107 20231221 -9999
ONEONTA 7.6 SW AL US -86.549107 20231222 -9999
ONEONTA 7.6 SW AL US -86.549107 20231223 -9999
ONEONTA 7.6 SW AL US -86.549107 20231224 -9999
ONEONTA 7.6 SW AL US -86.549107 20231225 -9999
ONEONTA 7.6 SW AL US -86.549107 20231226 -9999
ONEONTA 7.6 SW AL US -86.549107 20231227 -9999
ONEONTA 7.6 SW AL US -86.549107 20231228 -9999
ONEONTA 7.6 SW AL US -86.549107 20231229 -9999
ONEONTA 7.6 SW AL US -86.549107 20231230 -9999
ONEONTA 7.6 SW AL US -86.549107 20231231 -9999
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231201
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231202
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231203
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231204
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231205
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231206
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231207
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231208
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231209
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231210
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231211
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231212
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231213
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231214
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231215
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231216
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231217
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231218
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231219
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231220
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231221
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231222
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231223
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231224
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231225
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231226
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231227
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231228
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231229
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231230
GULF SHORES 5.5 WSW AL 30.23488 -87.78364 20231231
DECATUR PRYOR FIELD AL US -86.94343 20231201 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231202 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231203 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231204 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231205 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231206 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231207 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231208 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231209 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231210 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231211 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231212 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231213 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231214 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231215 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231216 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231217 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231218 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231219 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231220 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231221 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231222 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231223 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231224 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231225 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231226 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231227 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231228 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231229 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231230 -9999
DECATUR PRYOR FIELD AL US -86.94343 20231231 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231201 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231202 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231203 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231204 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231205 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231206 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231207 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231208 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231209 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231210 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231211 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231212 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231213 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231214 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231215 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231216 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231217 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231218 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231219 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231220 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231221 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231222 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231223 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231224 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231225 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231226 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231227 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231228 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231229 -9999
DOTHAN REGIONAL AIRPORT AL US -85.44324 20231230 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231201 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231202 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231203 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231204 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231205 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231206 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231207 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231208 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231209 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231210 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231211 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231212 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231213 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231214 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231215 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231216 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231217 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231218 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231219 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231220 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231221 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231222 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231223 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231224 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231225 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231226 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231227 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231228 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231229 -9999
MOBILE DOWNTOWN AIRPORT AL US -88.06301 20231230 -9999
