STATION STATION_NAME ELEVATION LATITUDE LONGITUDE DATE MDPR DAPR SNOW
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231216 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231217 0.04
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231218 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231219 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231220 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231221 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231222 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231223 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231224 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231225 0.37
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231226 0.50
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231227 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231228 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231229 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231230 0.00
GHCND:USC00016129 OPELIKA AL US 191.1 32.65924 -85.44979 20231231 0.00
GHCND:US1ALBL0018 WARRIOR 5.1 NE AL US 166.4 33.871304 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBW0026 LOXLEY 0.4 SSW AL US 60 30.621617 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALBL0013 ONEONTA 7.5 ESE AL US 419.4 33.9153 -9999
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231201
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231202
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231203
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231204
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231205
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231206
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231207
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231208
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231209
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231210
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231211
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231212
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231213
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231214
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231215
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231216
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231217
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231218
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231219
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231220
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231221
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231222
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231223
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231224
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231225
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231226
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231227
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231228
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231229
GHCND:US1ALTP0007 ALEXANDER CITY 3.1 NNE AL US 199.3 20231230
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:USW00053864 ALABASTER SHELBY CO AIRPORT ASOS AL US -86.78178
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:US1ALBW0031 FOLEY 2.0 SSW AL US 20.1 30.378889 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00011225 CAHABA PUMP HOUSE AL US 139.9 33.45143 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00014977 MADISON 2 N AL US 231.6 34.72694 -9999
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231201 0.16
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231202 0.90
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231203 1.25
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231204 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231205 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231206 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231207 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231208 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231209 0.09
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231210 0.75
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231211 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231212 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231213 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231214 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231215 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231216 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231217 0.15
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231218 0.10
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231219 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231220 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231221 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231222 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231223 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231224 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231225 0.84
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231226 0.16
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231227 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231228 0.00
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231229 0.02
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231230 0.06
GHCND:USC00013645 HAMILTON AL US 149.4 34.13884 -87.99466 20231231 0.00
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0027 PELHAM 0.6 NNW AL US 191.1 33.310567 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 2.04
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:US1ALSH0023 PELHAM 2.8 SE AL US 293.2 33.273596 -9999
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231202 0.57
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231203 2.40
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231204 0.01
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231205 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231206 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231210 0.96
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231211 0.08
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231212 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231217 0.33
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231218 0.03
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231219 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231220 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231221 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231222 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231223 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231224 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231225 0.33
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231226 0.29
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231227 0.01
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231228 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231229 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231230 0.00
GHCND:USC00013761 HEADLAND AL US 103.9 31.38307 -85.36779 20231231 0.00
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
GHCND:USR0000ALIR LIRI ALABAMA AL US 365.8 34.4978 -85.6292 -9999
